Statistic Label,Month,Year,COICOP,Commodity Group,UNIT,VALUE
Moving 12 months average rate of change in HICP,May,2013,07,Transport,%,0.0
Moving 12 months average rate of change in HICP,May,2013,08,Communications,%,0.0
Moving 12 months average rate of change in HICP,May,2013,09,Recreation and culture,%,0.0
Moving 12 months average rate of change in HICP,May,2013,10,Education,%,0.0
Moving 12 months average rate of change in HICP,May,2013,11,Restaurants and hotels,%,0.0
Moving 12 months average rate of change in HICP,May,2013,12,Miscellaneous goods and services,%,0.0
Moving 12 months average rate of change in HICP,June,2013,00,All-items,%,0.0
Moving 12 months average rate of change in HICP,June,2013,01,Food and non-alcoholic beverages,%,0.0
Moving 12 months average rate of change in HICP,June,2013,02,"Alcoholic beverages, tobacco and narcotics",%,0.0
Moving 12 months average rate of change in HICP,June,2013,03,Clothing and footwear,%,0.0
Moving 12 months average rate of change in HICP,June,2013,04,"Housing, water, electricity, gas and other fuels",%,0.0
Moving 12 months average rate of change in HICP,June,2013,05,"Furnishings, household equipment and routine household maintenance",%,0.0
Moving 12 months average rate of change in HICP,June,2013,06,Health,%,0.0
Moving 12 months average rate of change in HICP,June,2013,07,Transport,%,0.0
Moving 12 months average rate of change in HICP,June,2013,08,Communications,%,0.0
Moving 12 months average rate of change in HICP,June,2013,09,Recreation and culture,%,0.0
Moving 12 months average rate of change in HICP,June,2013,10,Education,%,0.0
Moving 12 months average rate of change in HICP,June,2013,11,Restaurants and hotels,%,0.0
Moving 12 months average rate of change in HICP,June,2013,12,Miscellaneous goods and services,%,0.0
Moving 12 months average rate of change in HICP,July,2013,00,All-items,%,0.0
Moving 12 months average rate of change in HICP,July,2013,01,Food and non-alcoholic beverages,%,0.0
Moving 12 months average rate of change in HICP,July,2013,02,"Alcoholic beverages, tobacco and narcotics",%,0.0
Moving 12 months average rate of change in HICP,July,2013,03,Clothing and footwear,%,0.0
Moving 12 months average rate of change in HICP,July,2013,04,"Housing, water, electricity, gas and other fuels",%,0.0
Moving 12 months average rate of change in HICP,July,2013,05,"Furnishings, household equipment and routine household maintenance",%,0.0
Moving 12 months average rate of change in HICP,July,2013,06,Health,%,0.0
Moving 12 months average rate of change in HICP,July,2013,07,Transport,%,0.0
Moving 12 months average rate of change in HICP,July,2013,08,Communications,%,0.0
Moving 12 months average rate of change in HICP,July,2013,09,Recreation and culture,%,0.0
Moving 12 months average rate of change in HICP,July,2013,10,Education,%,0.0
Moving 12 months average rate of change in HICP,July,2013,11,Restaurants and hotels,%,0.0
Moving 12 months average rate of change in HICP,July,2013,12,Miscellaneous goods and services,%,0.0
Moving 12 months average rate of change in HICP,August,2013,00,All-items,%,0.0
Moving 12 months average rate of change in HICP,August,2013,01,Food and non-alcoholic beverages,%,0.0
Moving 12 months average rate of change in HICP,August,2013,02,"Alcoholic beverages, tobacco and narcotics",%,0.0
Moving 12 months average rate of change in HICP,August,2013,03,Clothing and footwear,%,0.0
Moving 12 months average rate of change in HICP,August,2013,04,"Housing, water, electricity, gas and other fuels",%,0.0
Moving 12 months average rate of change in HICP,August,2013,05,"Furnishings, household equipment and routine household maintenance",%,0.0
Moving 12 months average rate of change in HICP,August,2013,06,Health,%,0.0
Moving 12 months average rate of change in HICP,August,2013,07,Transport,%,0.0
Moving 12 months average rate of change in HICP,August,2013,08,Communications,%,0.0
Moving 12 months average rate of change in HICP,August,2013,09,Recreation and culture,%,0.0
Moving 12 months average rate of change in HICP,August,2013,10,Education,%,0.0
Moving 12 months average rate of change in HICP,August,2013,11,Restaurants and hotels,%,0.0
Moving 12 months average rate of change in HICP,August,2013,12,Miscellaneous goods and services,%,0.0
Moving 12 months average rate of change in HICP,September,2013,00,All-items,%,0.0
Moving 12 months average rate of change in HICP,September,2013,01,Food and non-alcoholic beverages,%,0.0
Moving 12 months average rate of change in HICP,September,2013,02,"Alcoholic beverages, tobacco and narcotics",%,0.0
Moving 12 months average rate of change in HICP,September,2013,03,Clothing and footwear,%,0.0
Moving 12 months average rate of change in HICP,September,2013,04,"Housing, water, electricity, gas and other fuels",%,0.0
Moving 12 months average rate of change in HICP,September,2013,05,"Furnishings, household equipment and routine household maintenance",%,0.0
Moving 12 months average rate of change in HICP,September,2013,06,Health,%,0.0
Moving 12 months average rate of change in HICP,September,2013,07,Transport,%,0.0
Moving 12 months average rate of change in HICP,September,2013,08,Communications,%,0.0
Moving 12 months average rate of change in HICP,September,2013,09,Recreation and culture,%,0.0
Moving 12 months average rate of change in HICP,September,2013,10,Education,%,0.0
Moving 12 months average rate of change in HICP,September,2013,11,Restaurants and hotels,%,0.0
Moving 12 months average rate of change in HICP,September,2013,12,Miscellaneous goods and services,%,0.0
Moving 12 months average rate of change in HICP,October,2013,00,All-items,%,0.0
Moving 12 months average rate of change in HICP,October,2013,01,Food and non-alcoholic beverages,%,0.0
Moving 12 months average rate of change in HICP,October,2013,02,"Alcoholic beverages, tobacco and narcotics",%,0.0
Moving 12 months average rate of change in HICP,October,2013,03,Clothing and footwear,%,0.0
Moving 12 months average rate of change in HICP,October,2013,04,"Housing, water, electricity, gas and other fuels",%,0.0
Moving 12 months average rate of change in HICP,October,2013,05,"Furnishings, household equipment and routine household maintenance",%,0.0
Moving 12 months average rate of change in HICP,October,2013,06,Health,%,0.0
Moving 12 months average rate of change in HICP,October,2013,07,Transport,%,0.0
Moving 12 months average rate of change in HICP,October,2013,08,Communications,%,0.0
Moving 12 months average rate of change in HICP,October,2013,09,Recreation and culture,%,0.0
Moving 12 months average rate of change in HICP,October,2013,10,Education,%,0.0
Moving 12 months average rate of change in HICP,October,2013,11,Restaurants and hotels,%,0.0
Moving 12 months average rate of change in HICP,October,2013,12,Miscellaneous goods and services,%,0.0
Moving 12 months average rate of change in HICP,November,2013,00,All-items,%,0.6
Moving 12 months average rate of change in HICP,November,2013,01,Food and non-alcoholic beverages,%,1.3
Moving 12 months average rate of change in HICP,November,2013,02,"Alcoholic beverages, tobacco and narcotics",%,4.9
Moving 12 months average rate of change in HICP,November,2013,03,Clothing and footwear,%,-2.7
Moving 12 months average rate of change in HICP,November,2013,04,"Housing, water, electricity, gas and other fuels",%,3.9
Moving 12 months average rate of change in HICP,November,2013,05,"Furnishings, household equipment and routine household maintenance",%,-3.5
Moving 12 months average rate of change in HICP,November,2013,06,Health,%,0.3
Moving 12 months average rate of change in HICP,November,2013,07,Transport,%,-1.9
Moving 12 months average rate of change in HICP,November,2013,08,Communications,%,-3.8
Moving 12 months average rate of change in HICP,November,2013,09,Recreation and culture,%,0.0
Moving 12 months average rate of change in HICP,November,2013,10,Education,%,4.7
Moving 12 months average rate of change in HICP,November,2013,11,Restaurants and hotels,%,1.8
Moving 12 months average rate of change in HICP,November,2013,12,Miscellaneous goods and services,%,0.0
Moving 12 months average rate of change in HICP,December,2013,00,All-items,%,0.5
Moving 12 months average rate of change in HICP,December,2013,01,Food and non-alcoholic beverages,%,1.1
Moving 12 months average rate of change in HICP,December,2013,02,"Alcoholic beverages, tobacco and narcotics",%,5.2
Moving 12 months average rate of change in HICP,December,2013,03,Clothing and footwear,%,-3.0
Moving 12 months average rate of change in HICP,December,2013,04,"Housing, water, electricity, gas and other fuels",%,4.0
Moving 12 months average rate of change in HICP,December,2013,05,"Furnishings, household equipment and routine household maintenance",%,-3.6
Moving 12 months average rate of change in HICP,December,2013,06,Health,%,0.3
Moving 12 months average rate of change in HICP,December,2013,07,Transport,%,-2.4
Moving 12 months average rate of change in HICP,December,2013,08,Communications,%,-3.6
Moving 12 months average rate of change in HICP,December,2013,09,Recreation and culture,%,0.0
Moving 12 months average rate of change in HICP,December,2013,10,Education,%,4.7
Moving 12 months average rate of change in HICP,December,2013,11,Restaurants and hotels,%,1.9
Moving 12 months average rate of change in HICP,December,2013,12,Miscellaneous goods and services,%,-0.4
Moving 12 months average rate of change in HICP,January,2014,00,All-items,%,0.4
Moving 12 months average rate of change in HICP,January,2014,01,Food and non-alcoholic beverages,%,0.7
Moving 12 months average rate of change in HICP,January,2014,02,"Alcoholic beverages, tobacco and narcotics",%,5.2
Moving 12 months average rate of change in HICP,January,2014,03,Clothing and footwear,%,-3.0
Moving 12 months average rate of change in HICP,January,2014,04,"Housing, water, electricity, gas and other fuels",%,4.0
Moving 12 months average rate of change in HICP,January,2014,05,"Furnishings, household equipment and routine household maintenance",%,-3.5
Moving 12 months average rate of change in HICP,January,2014,06,Health,%,0.3
Moving 12 months average rate of change in HICP,January,2014,07,Transport,%,-2.7
Moving 12 months average rate of change in HICP,January,2014,08,Communications,%,-3.3
Moving 12 months average rate of change in HICP,January,2014,09,Recreation and culture,%,0.0
Moving 12 months average rate of change in HICP,January,2014,10,Education,%,4.7
Moving 12 months average rate of change in HICP,January,2014,11,Restaurants and hotels,%,1.9
Moving 12 months average rate of change in HICP,January,2014,12,Miscellaneous goods and services,%,-0.7
Moving 12 months average rate of change in HICP,February,2014,00,All-items,%,0.3
Moving 12 months average rate of change in HICP,February,2014,01,Food and non-alcoholic beverages,%,0.4
Moving 12 months average rate of change in HICP,February,2014,02,"Alcoholic beverages, tobacco and narcotics",%,5.0
Moving 12 months average rate of change in HICP,February,2014,03,Clothing and footwear,%,-3.1
Moving 12 months average rate of change in HICP,February,2014,04,"Housing, water, electricity, gas and other fuels",%,4.1
Moving 12 months average rate of change in HICP,February,2014,05,"Furnishings, household equipment and routine household maintenance",%,-3.6
Moving 12 months average rate of change in HICP,February,2014,06,Health,%,0.3
Moving 12 months average rate of change in HICP,February,2014,07,Transport,%,-3.0
Moving 12 months average rate of change in HICP,February,2014,08,Communications,%,-3.3
Moving 12 months average rate of change in HICP,February,2014,09,Recreation and culture,%,-0.1
Moving 12 months average rate of change in HICP,February,2014,10,Education,%,4.7
Moving 12 months average rate of change in HICP,February,2014,11,Restaurants and hotels,%,1.9
